event_id,event_time,event_type,unit_id,model_id,shipment_id,sale_id,from_status,to_status,from_location_id,to_location_id,quantity,user_id,notes
E-001329,2025-10-30 17:00,UNIT_SOLD,U-000008,M-0001,,V-00228,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Marketplace
E-001330,2026-01-03 15:56,UNIT_SOLD,U-001025,M-0002,,V-00229,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001331,2025-11-27 10:48,UNIT_SOLD,U-000138,M-0018,,V-00230,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Tienda
E-001332,2025-12-24 11:40,UNIT_SOLD,U-000877,M-0019,,V-00231,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
E-001333,2026-01-10 13:07,UNIT_SOLD,U-001086,M-0013,,V-00232,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001334,2025-11-19 10:59,UNIT_SOLD,U-000312,M-0010,,V-00233,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por WhatsApp
E-001335,2025-11-07 11:07,UNIT_SOLD,U-000383,M-0009,,V-00234,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001336,2026-01-07 16:49,UNIT_SOLD,U-000816,M-0026,,V-00235,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por WhatsApp
E-001337,2026-01-13 17:21,UNIT_SOLD,U-000961,M-0016,,V-00236,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Web
E-001338,2025-12-17 20:17,UNIT_SOLD,U-000436,M-0023,,V-00237,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por WhatsApp
E-001339,2025-11-27 13:01,UNIT_SOLD,U-000898,M-0016,,V-00238,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
E-001340,2025-12-18 15:30,UNIT_SOLD,U-000830,M-0008,,V-00239,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Web
E-001341,2025-11-17 17:16,UNIT_SOLD,U-000484,M-0010,,V-00240,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Wallapop
E-001342,2025-09-27 13:57,UNIT_SOLD,U-000058,M-0030,,V-00241,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001343,2025-12-18 11:29,UNIT_SOLD,U-000410,M-0014,,V-00242,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Web
E-001344,2025-12-20 11:27,UNIT_RETURNED,U-000410,M-0014,,V-00242,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: No encaja en hueco (RESTOCK)
E-001345,2026-01-12 12:38,UNIT_SOLD,U-000876,M-0019,,V-00243,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Web
E-001346,2025-12-05 17:40,UNIT_SOLD,U-000144,M-0022,,V-00244,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por WhatsApp
E-001347,2025-10-11 14:26,UNIT_SOLD,U-000053,M-0018,,V-00245,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
E-001348,2025-10-10 19:44,UNIT_SOLD,U-000119,M-0029,,V-00246,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Wallapop
E-001349,2025-12-27 20:35,UNIT_SOLD,U-000465,M-0007,,V-00247,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001350,2025-12-17 12:37,UNIT_SOLD,U-000861,M-0014,,V-00248,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001351,2025-11-25 15:15,UNIT_SOLD,U-000176,M-0004,,V-00249,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001352,2025-12-11 12:33,UNIT_SOLD,U-000327,M-0026,,V-00250,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Marketplace
E-001353,2026-01-13 16:23,UNIT_SOLD,U-000969,M-0011,,V-00251,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001354,2025-12-22 16:26,UNIT_SOLD,U-000789,M-0013,,V-00252,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Wallapop
E-001355,2026-01-10 14:07,UNIT_SOLD,U-000899,M-0016,,V-00253,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Wallapop
E-001356,2025-10-30 18:05,UNIT_SOLD,U-000392,M-0018,,V-00254,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001357,2025-11-09 14:58,UNIT_RETURNED,U-000392,M-0018,,V-00254,SOLD,IN_REVIEW,L-0001,L-0005,1,USR-0002,Devolución: Cambio de opinión (REPAIR)
E-001358,2025-10-27 14:41,UNIT_SOLD,U-000248,M-0011,,V-00255,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Marketplace
E-001359,2025-11-16 17:53,UNIT_SOLD,U-000648,M-0016,,V-00256,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por WhatsApp
E-001360,2026-01-06 13:09,UNIT_SOLD,U-001076,M-0006,,V-00257,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Web
E-001361,2025-10-19 14:01,UNIT_SOLD,U-000018,M-0017,,V-00258,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Tienda
E-001362,2025-12-11 17:49,UNIT_SOLD,U-000674,M-0008,,V-00259,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001363,2025-12-25 15:57,UNIT_SOLD,U-001074,M-0006,,V-00260,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Marketplace
E-001364,2026-01-07 15:47,UNIT_SOLD,U-000609,M-0025,,V-00261,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Marketplace
E-001365,2025-12-24 14:58,UNIT_SOLD,U-000745,M-0020,,V-00262,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001366,2025-12-05 10:45,UNIT_SOLD,U-000728,M-0005,,V-00263,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por WhatsApp
E-001367,2026-01-03 14:38,UNIT_SOLD,U-000557,M-0030,,V-00264,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Tienda
E-001368,2026-01-10 20:52,UNIT_SOLD,U-001041,M-0005,,V-00265,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Tienda
E-001369,2025-10-05 14:41,UNIT_SOLD,U-000031,M-0012,,V-00266,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001370,2025-12-05 18:42,UNIT_SOLD,U-000499,M-0017,,V-00267,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Tienda
E-001371,2025-10-20 11:29,UNIT_SOLD,U-000146,M-0022,,V-00268,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Marketplace
E-001372,2025-12-09 12:40,UNIT_SOLD,U-000815,M-0026,,V-00269,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Wallapop
E-001373,2025-12-10 16:52,UNIT_RETURNED,U-000815,M-0026,,V-00269,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Ruido anómalo (RESTOCK)
E-001374,2026-01-04 10:53,UNIT_SOLD,U-000845,M-0007,,V-00270,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Wallapop
E-001375,2025-11-14 15:19,UNIT_SOLD,U-000104,M-0007,,V-00271,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001376,2025-12-02 17:40,UNIT_SOLD,U-000189,M-0013,,V-00272,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001377,2026-01-07 20:18,UNIT_SOLD,U-000663,M-0004,,V-00273,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Tienda
E-001378,2026-01-11 15:17,UNIT_SOLD,U-000591,M-0022,,V-00274,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001379,2025-12-16 10:16,UNIT_SOLD,U-000479,M-0011,,V-00275,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Marketplace
E-001380,2026-01-13 13:11,UNIT_SOLD,U-001017,M-0015,,V-00276,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Marketplace
E-001381,2025-11-11 19:38,UNIT_SOLD,U-000218,M-0018,,V-00277,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Marketplace
E-001382,2025-12-09 16:26,UNIT_SOLD,U-000299,M-0006,,V-00278,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Tienda
E-001383,2025-10-23 12:57,UNIT_SOLD,U-000032,M-0012,,V-00279,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por WhatsApp
E-001384,2025-12-10 14:23,UNIT_SOLD,U-000326,M-0023,,V-00280,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001385,2025-12-26 13:53,UNIT_SOLD,U-000723,M-0005,,V-00281,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Marketplace
E-001386,2026-01-03 11:16,UNIT_SOLD,U-001002,M-0027,,V-00282,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Wallapop
E-001387,2025-11-18 15:06,UNIT_SOLD,U-000659,M-0004,,V-00283,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
E-001388,2025-11-18 16:57,UNIT_SOLD,U-000186,M-0013,,V-00284,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001389,2025-11-27 13:27,UNIT_RETURNED,U-000186,M-0013,,V-00284,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Golpe en transporte (RESTOCK)
E-001390,2026-01-10 13:48,UNIT_SOLD,U-001040,M-0005,,V-00285,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Web
E-001391,2026-01-06 18:04,UNIT_SOLD,U-000477,M-0011,,V-00286,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
E-001392,2025-11-08 16:52,UNIT_SOLD,U-000589,M-0002,,V-00287,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Web
E-001393,2025-11-27 12:43,UNIT_SOLD,U-000730,M-0005,,V-00288,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Tienda
E-001394,2025-11-27 15:55,UNIT_SOLD,U-000316,M-0010,,V-00289,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001395,2025-10-18 18:22,UNIT_SOLD,U-000061,M-0030,,V-00290,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Wallapop
E-001396,2025-11-13 14:15,UNIT_SOLD,U-000353,M-0024,,V-00291,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001397,2025-11-21 19:51,UNIT_SOLD,U-000240,M-0021,,V-00292,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Marketplace
E-001398,2025-12-23 19:23,UNIT_SOLD,U-000411,M-0014,,V-00293,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Wallapop
E-001399,2025-11-14 15:59,UNIT_SOLD,U-000580,M-0005,,V-00294,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001400,2025-12-07 17:07,UNIT_SOLD,U-000705,M-0012,,V-00295,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Web
E-001401,2025-12-03 20:39,UNIT_SOLD,U-000121,M-0029,,V-00296,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Marketplace
E-001402,2025-11-16 13:29,UNIT_SOLD,U-000636,M-0030,,V-00297,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Marketplace
E-001403,2026-01-03 19:16,UNIT_SOLD,U-000716,M-0012,,V-00298,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Web
E-001404,2026-01-09 13:18,UNIT_SOLD,U-000738,M-0027,,V-00299,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Tienda
E-001405,2025-11-22 10:39,UNIT_SOLD,U-000546,M-0008,,V-00300,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Marketplace
E-001406,2026-01-08 14:13,UNIT_SOLD,U-000582,M-0005,,V-00301,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Wallapop
E-001407,2025-10-05 17:52,UNIT_SOLD,U-000067,M-0030,,V-00302,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001408,2025-10-30 11:32,UNIT_SOLD,U-000170,M-0013,,V-00303,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por WhatsApp
E-001409,2026-01-14 17:56,UNIT_SOLD,U-000859,M-0023,,V-00304,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por WhatsApp
E-001410,2025-12-10 15:57,UNIT_SOLD,U-000762,M-0017,,V-00305,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Wallapop
E-001411,2025-11-16 16:18,UNIT_SOLD,U-000666,M-0003,,V-00306,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Tienda
E-001412,2026-01-13 18:55,UNIT_SOLD,U-000917,M-0006,,V-00307,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Tienda
E-001413,2026-01-11 18:39,UNIT_SOLD,U-000850,M-0023,,V-00308,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por WhatsApp
E-001414,2025-11-29 17:49,UNIT_SOLD,U-000867,M-0014,,V-00309,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Tienda
E-001415,2025-11-11 16:47,UNIT_SOLD,U-000309,M-0010,,V-00310,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Wallapop
E-001416,2026-01-12 16:02,UNIT_SOLD,U-001009,M-0010,,V-00311,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Wallapop
E-001417,2026-01-08 11:08,UNIT_SOLD,U-001021,M-0015,,V-00312,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Marketplace
E-001418,2025-12-21 18:51,UNIT_SOLD,U-000441,M-0023,,V-00313,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Wallapop
E-001419,2025-12-22 14:22,UNIT_SOLD,U-000758,M-0023,,V-00314,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Marketplace
E-001420,2025-11-22 12:20,UNIT_SOLD,U-000524,M-0017,,V-00315,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Wallapop
E-001421,2025-12-25 15:55,UNIT_SOLD,U-000610,M-0025,,V-00316,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Tienda
E-001422,2025-10-10 19:40,UNIT_SOLD,U-000118,M-0029,,V-00317,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001423,2026-01-12 11:54,UNIT_SOLD,U-001068,M-0026,,V-00318,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Marketplace
E-001424,2025-12-02 16:31,UNIT_SOLD,U-000812,M-0026,,V-00319,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Tienda
E-001425,2025-10-04 19:51,UNIT_SOLD,U-000056,M-0018,,V-00320,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Web
E-001426,2025-12-12 20:56,UNIT_SOLD,U-001005,M-0019,,V-00321,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001427,2025-10-18 18:32,UNIT_SOLD,U-000259,M-0016,,V-00322,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Marketplace
E-001428,2025-12-04 16:19,UNIT_SOLD,U-000244,M-0011,,V-00323,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001429,2025-12-29 14:13,UNIT_SOLD,U-000985,M-0005,,V-00324,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Wallapop
E-001430,2025-11-02 19:20,UNIT_SOLD,U-000060,M-0030,,V-00325,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Marketplace
E-001431,2025-10-14 18:49,UNIT_SOLD,U-000025,M-0012,,V-00326,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Tienda
E-001432,2025-11-27 15:09,UNIT_SOLD,U-000431,M-0021,,V-00327,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Tienda
E-001433,2026-01-07 19:10,UNIT_SOLD,U-000918,M-0006,,V-00328,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001434,2026-01-13 16:51,UNIT_RETURNED,U-000918,M-0006,,V-00328,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Ruido anómalo (RESTOCK)
E-001435,2026-01-11 20:23,UNIT_SOLD,U-000874,M-0014,,V-00329,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Web
E-001436,2026-01-02 11:02,UNIT_SOLD,U-000527,M-0017,,V-00330,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por WhatsApp
E-001437,2025-12-22 18:01,UNIT_SOLD,U-000750,M-0020,,V-00331,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Wallapop
E-001438,2025-12-20 20:07,UNIT_SOLD,U-000385,M-0009,,V-00332,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Tienda
E-001439,2025-12-15 14:37,UNIT_SOLD,U-000717,M-0012,,V-00333,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Marketplace
E-001440,2025-12-04 11:37,UNIT_SOLD,U-000172,M-0004,,V-00334,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Wallapop
E-001441,2025-11-28 17:18,UNIT_SOLD,U-000095,M-0003,,V-00335,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Marketplace
E-001442,2025-12-06 20:54,UNIT_SOLD,U-000649,M-0016,,V-00336,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001443,2025-11-04 13:47,UNIT_SOLD,U-000084,M-0028,,V-00337,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001444,2025-09-29 20:10,UNIT_SOLD,U-000034,M-0012,,V-00338,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Web
E-001445,2025-10-10 17:42,UNIT_RETURNED,U-000034,M-0012,,V-00338,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Ruido anómalo (RESTOCK)
E-001446,2025-11-15 16:16,UNIT_SOLD,U-000429,M-0013,,V-00339,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Tienda
E-001447,2025-11-27 12:51,UNIT_SOLD,U-000332,M-0026,,V-00340,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por WhatsApp
E-001448,2026-01-09 15:23,UNIT_SOLD,U-000561,M-0003,,V-00341,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Web
E-001449,2025-11-09 19:57,UNIT_SOLD,U-000547,M-0008,,V-00342,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Marketplace
E-001450,2026-01-09 13:49,UNIT_SOLD,U-000710,M-0012,,V-00343,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Web
E-001451,2025-10-23 19:46,UNIT_SOLD,U-000221,M-0020,,V-00344,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Web
E-001452,2025-10-15 18:32,UNIT_SOLD,U-000208,M-0018,,V-00345,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001453,2025-09-29 12:34,UNIT_SOLD,U-000017,M-0017,,V-00346,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001454,2026-01-10 17:33,UNIT_SOLD,U-000795,M-0013,,V-00347,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Tienda
E-001455,2025-11-11 17:35,UNIT_SOLD,U-000624,M-0023,,V-00348,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Web
E-001456,2026-01-13 15:16,UNIT_SOLD,U-000824,M-0008,,V-00349,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Tienda
E-001457,2025-12-07 10:15,UNIT_SOLD,U-000851,M-0023,,V-00350,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001458,2025-12-12 13:58,UNIT_SOLD,U-000700,M-0022,,V-00351,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001459,2026-01-11 12:02,UNIT_SOLD,U-001008,M-0010,,V-00352,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Web
E-001460,2025-12-07 10:52,UNIT_SOLD,U-000180,M-0013,,V-00353,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Wallapop
E-001461,2025-12-03 20:51,UNIT_SOLD,U-000305,M-0006,,V-00354,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por Web
E-001462,2025-12-09 10:44,UNIT_SOLD,U-000419,M-0006,,V-00355,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por WhatsApp
E-001463,2025-10-20 14:22,UNIT_SOLD,U-000280,M-0009,,V-00356,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Marketplace
E-001464,2025-10-24 11:03,UNIT_RETURNED,U-000280,M-0009,,V-00356,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Fallo intermitente (RESTOCK)
E-001465,2025-12-12 17:05,UNIT_SOLD,U-000869,M-0014,,V-00357,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0003,Venta por WhatsApp
E-001466,2026-01-13 20:50,UNIT_SOLD,U-000857,M-0023,,V-00358,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Tienda
E-001467,2026-01-07 17:01,UNIT_SOLD,U-000895,M-0016,,V-00359,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Marketplace
E-001468,2025-11-20 18:35,UNIT_SOLD,U-000611,M-0025,,V-00360,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por WhatsApp
E-001469,2025-12-08 19:58,UNIT_SOLD,U-000630,M-0030,,V-00361,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Web
E-001470,2025-10-27 13:53,UNIT_SOLD,U-000286,M-0009,,V-00362,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001471,2025-12-15 12:35,UNIT_SOLD,U-000530,M-0017,,V-00363,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por WhatsApp
E-001472,2025-12-03 12:20,UNIT_SOLD,U-000669,M-0003,,V-00364,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Tienda
E-001473,2025-12-04 20:29,UNIT_SOLD,U-000618,M-0023,,V-00365,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Wallapop
E-001474,2025-12-03 13:43,UNIT_SOLD,U-000625,M-0023,,V-00366,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0002,Venta por Web
E-001475,2025-12-09 14:37,UNIT_RETURNED,U-000625,M-0023,,V-00366,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: Golpe en transporte (RESTOCK)
E-001476,2025-12-22 14:03,UNIT_SOLD,U-000354,M-0024,,V-00367,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por Wallapop
E-001477,2025-10-19 13:35,UNIT_SOLD,U-000193,M-0017,,V-00368,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001478,2025-10-31 18:31,UNIT_SOLD,U-000117,M-0029,,V-00369,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Web
E-001479,2025-11-07 16:42,UNIT_SOLD,U-000492,M-0010,,V-00370,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0003,Venta por Web
E-001480,2025-11-17 18:17,UNIT_RETURNED,U-000492,M-0010,,V-00370,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: No encaja en hueco (RESTOCK)
E-001481,2025-12-27 17:43,UNIT_SOLD,U-000690,M-0008,,V-00371,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por WhatsApp
E-001482,2025-12-20 19:17,UNIT_SOLD,U-000726,M-0005,,V-00372,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por WhatsApp
E-001483,2025-12-28 17:01,UNIT_RETURNED,U-000726,M-0005,,V-00372,SOLD,AVAILABLE,L-0001,L-0002,1,USR-0002,Devolución: No encaja en hueco (RESTOCK)
E-001484,2025-12-20 14:47,UNIT_SOLD,U-000414,M-0006,,V-00373,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Wallapop
E-001485,2025-12-10 12:41,UNIT_SOLD,U-000695,M-0022,,V-00374,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por WhatsApp
E-001486,2025-11-07 16:34,UNIT_SOLD,U-000536,M-0020,,V-00375,IN_REVIEW,SOLD,L-0005,L-0001,1,USR-0002,Venta por Marketplace
E-001487,2025-12-15 18:51,UNIT_SOLD,U-000181,M-0013,,V-00376,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001488,2025-12-22 12:24,UNIT_RETURNED,U-000181,M-0013,,V-00376,SOLD,IN_REVIEW,L-0001,L-0005,1,USR-0002,Devolución: Fallo intermitente (REPAIR)
E-001489,2026-01-08 18:22,UNIT_SOLD,U-000657,M-0004,,V-00377,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0003,Venta por Tienda
E-001490,2026-01-01 13:25,UNIT_SOLD,U-001026,M-0005,,V-00378,AVAILABLE,SOLD,L-0003,L-0001,1,USR-0002,Venta por Marketplace
E-001491,2026-01-14 20:55,UNIT_SOLD,U-000948,M-0026,,V-00379,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por WhatsApp
E-001492,2025-12-24 19:06,UNIT_SOLD,U-000541,M-0020,,V-00380,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001493,2025-11-26 19:00,UNIT_SOLD,U-000513,M-0011,,V-00381,AVAILABLE,SOLD,L-0004,L-0001,1,USR-0002,Venta por Wallapop
E-001494,2025-11-05 18:00,UNIT_SOLD,U-000163,M-0023,,V-00382,AVAILABLE,SOLD,L-0002,L-0001,1,USR-0003,Venta por WhatsApp
